book,chapter,verse,text
"Matthieu",3,15,"Matthieu chapitre 3, verset 15."
"Matthieu",3,16,"Matthieu chapitre 3, verset 16."
"Matthieu",3,17,"Matthieu chapitre 3, verset 17."
"Matthieu",3,18,"Matthieu chapitre 3, verset 18."
"Matthieu",3,19,"Matthieu chapitre 3, verset 19."
"Matthieu",3,20,"Matthieu chapitre 3, verset 20."
"Matthieu",3,21,"Matthieu chapitre 3, verset 21."
"Matthieu",3,22,"Matthieu chapitre 3, verset 22."
"Matthieu",3,23,"Matthieu chapitre 3, verset 23."
"Matthieu",3,24,"Matthieu chapitre 3, verset 24."
"Matthieu",3,25,"Matthieu chapitre 3, verset 25."
"Matthieu",3,26,"Matthieu chapitre 3, verset 26."
"Matthieu",3,27,"Matthieu chapitre 3, verset 27."
"Matthieu",3,28,"Matthieu chapitre 3, verset 28."
"Matthieu",3,29,"Matthieu chapitre 3, verset 29."
"Matthieu",3,30,"Matthieu chapitre 3, verset 30."
"Matthieu",4,1,"Matthieu chapitre 4, verset 1."
"Matthieu",4,2,"Matthieu chapitre 4, verset 2."
"Matthieu",4,3,"Matthieu chapitre 4, verset 3."
"Matthieu",4,4,"Matthieu chapitre 4, verset 4."
"Matthieu",4,5,"Matthieu chapitre 4, verset 5."
"Matthieu",4,6,"Matthieu chapitre 4, verset 6."
"Matthieu",4,7,"Matthieu chapitre 4, verset 7."
"Matthieu",4,8,"Matthieu chapitre 4, verset 8."
"Matthieu",4,9,"Matthieu chapitre 4, verset 9."
"Matthieu",4,10,"Matthieu chapitre 4, verset 10."
"Matthieu",4,11,"Matthieu chapitre 4, verset 11."
"Matthieu",4,12,"Matthieu chapitre 4, verset 12."
"Matthieu",4,13,"Matthieu chapitre 4, verset 13."
"Matthieu",4,14,"Matthieu chapitre 4, verset 14."
"Matthieu",4,15,"Matthieu chapitre 4, verset 15."
"Matthieu",4,16,"Matthieu chapitre 4, verset 16."
"Matthieu",4,17,"Matthieu chapitre 4, verset 17."
"Matthieu",4,18,"Matthieu chapitre 4, verset 18."
"Matthieu",4,19,"Matthieu chapitre 4, verset 19."
"Matthieu",4,20,"Matthieu chapitre 4, verset 20."
"Matthieu",4,21,"Matthieu chapitre 4, verset 21."
"Matthieu",4,22,"Matthieu chapitre 4, verset 22."
"Matthieu",4,23,"Matthieu chapitre 4, verset 23."
"Matthieu",4,24,"Matthieu chapitre 4, verset 24."
"Matthieu",4,25,"Matthieu chapitre 4, verset 25."
"Matthieu",4,26,"Matthieu chapitre 4, verset 26."
"Matthieu",4,27,"Matthieu chapitre 4, verset 27."
"Matthieu",4,28,"Matthieu chapitre 4, verset 28."
"Matthieu",4,29,"Matthieu chapitre 4, verset 29."
"Matthieu",4,30,"Matthieu chapitre 4, verset 30."
"Matthieu",5,1,"Matthieu chapitre 5, verset 1."
"Matthieu",5,2,"Matthieu chapitre 5, verset 2."
"Matthieu",5,3,"Matthieu chapitre 5, verset 3."
"Matthieu",5,4,"Matthieu chapitre 5, verset 4."
"Matthieu",5,5,"Matthieu chapitre 5, verset 5."
"Matthieu",5,6,"Matthieu chapitre 5, verset 6."
"Matthieu",5,7,"Matthieu chapitre 5, verset 7."
"Matthieu",5,8,"Matthieu chapitre 5, verset 8."
"Matthieu",5,9,"Matthieu chapitre 5, verset 9."
"Matthieu",5,10,"Matthieu chapitre 5, verset 10."
"Matthieu",5,11,"Matthieu chapitre 5, verset 11."
"Matthieu",5,12,"Matthieu chapitre 5, verset 12."
"Matthieu",5,13,"Matthieu chapitre 5, verset 13."
"Matthieu",5,14,"Matthieu chapitre 5, verset 14."
"Matthieu",5,15,"Matthieu chapitre 5, verset 15."
"Matthieu",5,16,"Matthieu chapitre 5, verset 16."
"Matthieu",5,17,"Matthieu chapitre 5, verset 17."
"Matthieu",5,18,"Matthieu chapitre 5, verset 18."
"Matthieu",5,19,"Matthieu chapitre 5, verset 19."
"Matthieu",5,20,"Matthieu chapitre 5, verset 20."
"Matthieu",5,21,"Matthieu chapitre 5, verset 21."
"Matthieu",5,22,"Matthieu chapitre 5, verset 22."
"Matthieu",5,23,"Matthieu chapitre 5, verset 23."
"Matthieu",5,24,"Matthieu chapitre 5, verset 24."
"Matthieu",5,25,"Matthieu chapitre 5, verset 25."
"Matthieu",5,26,"Matthieu chapitre 5, verset 26."
"Matthieu",5,27,"Matthieu chapitre 5, verset 27."
"Matthieu",5,28,"Matthieu chapitre 5, verset 28."
"Matthieu",5,29,"Matthieu chapitre 5, verset 29."
"Matthieu",5,30,"Matthieu chapitre 5, verset 30."
"Matthieu",6,1,"Matthieu chapitre 6, verset 1."
"Matthieu",6,2,"Matthieu chapitre 6, verset 2."
"Matthieu",6,3,"Matthieu chapitre 6, verset 3."
"Matthieu",6,4,"Matthieu chapitre 6, verset 4."
"Matthieu",6,5,"Matthieu chapitre 6, verset 5."
"Matthieu",6,6,"Matthieu chapitre 6, verset 6."
"Matthieu",6,7,"Matthieu chapitre 6, verset 7."
"Matthieu",6,8,"Matthieu chapitre 6, verset 8."
"Matthieu",6,9,"Matthieu chapitre 6, verset 9."
"Matthieu",6,10,"Matthieu chapitre 6, verset 10."
"Matthieu",6,11,"Matthieu chapitre 6, verset 11."
"Matthieu",6,12,"Matthieu chapitre 6, verset 12."
"Matthieu",6,13,"Matthieu chapitre 6, verset 13."
"Matthieu",6,14,"Matthieu chapitre 6, verset 14."
"Matthieu",6,15,"Matthieu chapitre 6, verset 15."
"Matthieu",6,16,"Matthieu chapitre 6, verset 16."
"Matthieu",6,17,"Matthieu chapitre 6, verset 17."
"Matthieu",6,18,"Matthieu chapitre 6, verset 18."
"Matthieu",6,19,"Matthieu chapitre 6, verset 19."
"Matthieu",6,20,"Matthieu chapitre 6, verset 20."
"Matthieu",6,21,"Matthieu chapitre 6, verset 21."
"Matthieu",6,22,"Matthieu chapitre 6, verset 22."
"Matthieu",6,23,"Matthieu chapitre 6, verset 23."
"Matthieu",6,24,"Matthieu chapitre 6, verset 24."
"Matthieu",6,25,"Matthieu chapitre 6, verset 25."
"Matthieu",6,26,"Matthieu chapitre 6, verset 26."
"Matthieu",6,27,"Matthieu chapitre 6, verset 27."
"Matthieu",6,28,"Matthieu chapitre 6, verset 28."
"Matthieu",6,29,"Matthieu chapitre 6, verset 29."
"Matthieu",6,30,"Matthieu chapitre 6, verset 30."
"Matthieu",7,1,"Matthieu chapitre 7, verset 1."
"Matthieu",7,2,"Matthieu chapitre 7, verset 2."
"Matthieu",7,3,"Matthieu chapitre 7, verset 3."
"Matthieu",7,4,"Matthieu chapitre 7, verset 4."
"Matthieu",7,5,"Matthieu chapitre 7, verset 5."
"Matthieu",7,6,"Matthieu chapitre 7, verset 6."
"Matthieu",7,7,"Matthieu chapitre 7, verset 7."
"Matthieu",7,8,"Matthieu chapitre 7, verset 8."
"Matthieu",7,9,"Matthieu chapitre 7, verset 9."
"Matthieu",7,10,"Matthieu chapitre 7, verset 10."
"Matthieu",7,11,"Matthieu chapitre 7, verset 11."
"Matthieu",7,12,"Matthieu chapitre 7, verset 12."
"Matthieu",7,13,"Matthieu chapitre 7, verset 13."
"Matthieu",7,14,"Matthieu chapitre 7, verset 14."
"Matthieu",7,15,"Matthieu chapitre 7, verset 15."
"Matthieu",7,16,"Matthieu chapitre 7, verset 16."
"Matthieu",7,17,"Matthieu chapitre 7, verset 17."
"Matthieu",7,18,"Matthieu chapitre 7, verset 18."
"Matthieu",7,19,"Matthieu chapitre 7, verset 19."
"Matthieu",7,20,"Matthieu chapitre 7, verset 20."
"Matthieu",7,21,"Matthieu chapitre 7, verset 21."
"Matthieu",7,22,"Matthieu chapitre 7, verset 22."
"Matthieu",7,23,"Matthieu chapitre 7, verset 23."
"Matthieu",7,24,"Matthieu chapitre 7, verset 24."
"Matthieu",7,25,"Matthieu chapitre 7, verset 25."
"Matthieu",7,26,"Matthieu chapitre 7, verset 26."
"Matthieu",7,27,"Matthieu chapitre 7, verset 27."
"Matthieu",7,28,"Matthieu chapitre 7, verset 28."
"Matthieu",7,29,"Matthieu chapitre 7, verset 29."
"Matthieu",7,30,"Matthieu chapitre 7, verset 30."
"Matthieu",8,1,"Matthieu chapitre 8, verset 1."
"Matthieu",8,2,"Matthieu chapitre 8, verset 2."
"Matthieu",8,3,"Matthieu chapitre 8, verset 3."
"Matthieu",8,4,"Matthieu chapitre 8, verset 4."
"Matthieu",8,5,"Matthieu chapitre 8, verset 5."
"Matthieu",8,6,"Matthieu chapitre 8, verset 6."
"Matthieu",8,7,"Matthieu chapitre 8, verset 7."
"Matthieu",8,8,"Matthieu chapitre 8, verset 8."
"Matthieu",8,9,"Matthieu chapitre 8, verset 9."
"Matthieu",8,10,"Matthieu chapitre 8, verset 10."
"Matthieu",8,11,"Matthieu chapitre 8, verset 11."
"Matthieu",8,12,"Matthieu chapitre 8, verset 12."
"Matthieu",8,13,"Matthieu chapitre 8, verset 13."
"Matthieu",8,14,"Matthieu chapitre 8, verset 14."
"Matthieu",8,15,"Matthieu chapitre 8, verset 15."
"Matthieu",8,16,"Matthieu chapitre 8, verset 16."
"Matthieu",8,17,"Matthieu chapitre 8, verset 17."
"Matthieu",8,18,"Matthieu chapitre 8, verset 18."
"Matthieu",8,19,"Matthieu chapitre 8, verset 19."
"Matthieu",8,20,"Matthieu chapitre 8, verset 20."
"Matthieu",8,21,"Matthieu chapitre 8, verset 21."
"Matthieu",8,22,"Matthieu chapitre 8, verset 22."
"Matthieu",8,23,"Matthieu chapitre 8, verset 23."
"Matthieu",8,24,"Matthieu chapitre 8, verset 24."
"Matthieu",8,25,"Matthieu chapitre 8, verset 25."
"Matthieu",8,26,"Matthieu chapitre 8, verset 26."
"Matthieu",8,27,"Matthieu chapitre 8, verset 27."
"Matthieu",8,28,"Matthieu chapitre 8, verset 28."
"Matthieu",8,29,"Matthieu chapitre 8, verset 29."
"Matthieu",8,30,"Matthieu chapitre 8, verset 30."
"Matthieu",9,1,"Matthieu chapitre 9, verset 1."
"Matthieu",9,2,"Matthieu chapitre 9, verset 2."
"Matthieu",9,3,"Matthieu chapitre 9, verset 3."
"Matthieu",9,4,"Matthieu chapitre 9, verset 4."
"Matthieu",9,5,"Matthieu chapitre 9, verset 5."
"Matthieu",9,6,"Matthieu chapitre 9, verset 6."
"Matthieu",9,7,"Matthieu chapitre 9, verset 7."
"Matthieu",9,8,"Matthieu chapitre 9, verset 8."
"Matthieu",9,9,"Matthieu chapitre 9, verset 9."
"Matthieu",9,10,"Matthieu chapitre 9, verset 10."
"Matthieu",9,11,"Matthieu chapitre 9, verset 11."
"Matthieu",9,12,"Matthieu chapitre 9, verset 12."
"Matthieu",9,13,"Matthieu chapitre 9, verset 13."
"Matthieu",9,14,"Matthieu chapitre 9, verset 14."
"Matthieu",9,15,"Matthieu chapitre 9, verset 15."
"Matthieu",9,16,"Matthieu chapitre 9, verset 16."
"Matthieu",9,17,"Matthieu chapitre 9, verset 17."
"Matthieu",9,18,"Matthieu chapitre 9, verset 18."
"Matthieu",9,19,"Matthieu chapitre 9, verset 19."
"Matthieu",9,20,"Matthieu chapitre 9, verset 20."
"Matthieu",9,21,"Matthieu chapitre 9, verset 21."
"Matthieu",9,22,"Matthieu chapitre 9, verset 22."
"Matthieu",9,23,"Matthieu chapitre 9, verset 23."
"Matthieu",9,24,"Matthieu chapitre 9, verset 24."
"Matthieu",9,25,"Matthieu chapitre 9, verset 25."
"Matthieu",9,26,"Matthieu chapitre 9, verset 26."
"Matthieu",9,27,"Matthieu chapitre 9, verset 27."
"Matthieu",9,28,"Matthieu chapitre 9, verset 28."
"Matthieu",9,29,"Matthieu chapitre 9, verset 29."
"Matthieu",9,30,"Matthieu chapitre 9, verset 30."
"Matthieu",10,1,"Matthieu chapitre 10, verset 1."
"Matthieu",10,2,"Matthieu chapitre 10, verset 2."
"Matthieu",10,3,"Matthieu chapitre 10, verset 3."
"Matthieu",10,4,"Matthieu chapitre 10, verset 4."
"Matthieu",10,5,"Matthieu chapitre 10, verset 5."
"Matthieu",10,6,"Matthieu chapitre 10, verset 6."
"Matthieu",10,7,"Matthieu chapitre 10, verset 7."
"Matthieu",10,8,"Matthieu chapitre 10, verset 8."
"Matthieu",10,9,"Matthieu chapitre 10, verset 9."
"Matthieu",10,10,"Matthieu chapitre 10, verset 10."
"Matthieu",10,11,"Matthieu chapitre 10, verset 11."
"Matthieu",10,12,"Matthieu chapitre 10, verset 12."
"Matthieu",10,13,"Matthieu chapitre 10, verset 13."
"Matthieu",10,14,"Matthieu chapitre 10, verset 14."
"Matthieu",10,15,"Matthieu chapitre 10, verset 15."
"Matthieu",10,16,"Matthieu chapitre 10, verset 16."
"Matthieu",10,17,"Matthieu chapitre 10, verset 17."
"Matthieu",10,18,"Matthieu chapitre 10, verset 18."
"Matthieu",10,19,"Matthieu chapitre 10, verset 19."
"Matthieu",10,20,"Matthieu chapitre 10, verset 20."
"Matthieu",10,21,"Matthieu chapitre 10, verset 21."
"Matthieu",10,22,"Matthieu chapitre 10, verset 22."
"Matthieu",10,23,"Matthieu chapitre 10, verset 23."
"Matthieu",10,24,"Matthieu chapitre 10, verset 24."
"Matthieu",10,25,"Matthieu chapitre 10, verset 25."
"Matthieu",10,26,"Matthieu chapitre 10, verset 26."
"Matthieu",10,27,"Matthieu chapitre 10, verset 27."
"Matthieu",10,28,"Matthieu chapitre 10, verset 28."
"Matthieu",10,29,"Matthieu chapitre 10, verset 29."
"Matthieu",10,30,"Matthieu chapitre 10, verset 30."
"Matthieu",11,1,"Matthieu chapitre 11, verset 1."
"Matthieu",11,2,"Matthieu chapitre 11, verset 2."
"Matthieu",11,3,"Matthieu chapitre 11, verset 3."
"Matthieu",11,4,"Matthieu chapitre 11, verset 4."
"Matthieu",11,5,"Matthieu chapitre 11, verset 5."
"Matthieu",11,6,"Matthieu chapitre 11, verset 6."
"Matthieu",11,7,"Matthieu chapitre 11, verset 7."
"Matthieu",11,8,"Matthieu chapitre 11, verset 8."
"Matthieu",11,9,"Matthieu chapitre 11, verset 9."
"Matthieu",11,10,"Matthieu chapitre 11, verset 10."
"Matthieu",11,11,"Matthieu chapitre 11, verset 11."
"Matthieu",11,12,"Matthieu chapitre 11, verset 12."
"Matthieu",11,13,"Matthieu chapitre 11, verset 13."
"Matthieu",11,14,"Matthieu chapitre 11, verset 14."
"Matthieu",11,15,"Matthieu chapitre 11, verset 15."
"Matthieu",11,16,"Matthieu chapitre 11, verset 16."
"Matthieu",11,17,"Matthieu chapitre 11, verset 17."
"Matthieu",11,18,"Matthieu chapitre 11, verset 18."
"Matthieu",11,19,"Matthieu chapitre 11, verset 19."
"Matthieu",11,20,"Matthieu chapitre 11, verset 20."
"Matthieu",11,21,"Matthieu chapitre 11, verset 21."
"Matthieu",11,22,"Matthieu chapitre 11, verset 22."
"Matthieu",11,23,"Matthieu chapitre 11, verset 23."
"Matthieu",11,24,"Matthieu chapitre 11, verset 24."
"Matthieu",11,25,"Matthieu chapitre 11, verset 25."
"Matthieu",11,26,"Matthieu chapitre 11, verset 26."
"Matthieu",11,27,"Matthieu chapitre 11, verset 27."
"Matthieu",11,28,"Matthieu chapitre 11, verset 28."
"Matthieu",11,29,"Matthieu chapitre 11, verset 29."
"Matthieu",11,30,"Matthieu chapitre 11, verset 30."
"Matthieu",12,1,"Matthieu chapitre 12, verset 1."
"Matthieu",12,2,"Matthieu chapitre 12, verset 2."
"Matthieu",12,3,"Matthieu chapitre 12, verset 3."
"Matthieu",12,4,"Matthieu chapitre 12, verset 4."
"Matthieu",12,5,"Matthieu chapitre 12, verset 5."
"Matthieu",12,6,"Matthieu chapitre 12, verset 6."
"Matthieu",12,7,"Matthieu chapitre 12, verset 7."
"Matthieu",12,8,"Matthieu chapitre 12, verset 8."
"Matthieu",12,9,"Matthieu chapitre 12, verset 9."
"Matthieu",12,10,"Matthieu chapitre 12, verset 10."
"Matthieu",12,11,"Matthieu chapitre 12, verset 11."
"Matthieu",12,12,"Matthieu chapitre 12, verset 12."
"Matthieu",12,13,"Matthieu chapitre 12, verset 13."
"Matthieu",12,14,"Matthieu chapitre 12, verset 14."
"Matthieu",12,15,"Matthieu chapitre 12, verset 15."
"Matthieu",12,16,"Matthieu chapitre 12, verset 16."
"Matthieu",12,17,"Matthieu chapitre 12, verset 17."
"Matthieu",12,18,"Matthieu chapitre 12, verset 18."
"Matthieu",12,19,"Matthieu chapitre 12, verset 19."
"Matthieu",12,20,"Matthieu chapitre 12, verset 20."
"Matthieu",12,21,"Matthieu chapitre 12, verset 21."
"Matthieu",12,22,"Matthieu chapitre 12, verset 22."
"Matthieu",12,23,"Matthieu chapitre 12, verset 23."
"Matthieu",12,24,"Matthieu chapitre 12, verset 24."
"Matthieu",12,25,"Matthieu chapitre 12, verset 25."
"Matthieu",12,26,"Matthieu chapitre 12, verset 26."
"Matthieu",12,27,"Matthieu chapitre 12, verset 27."
"Matthieu",12,28,"Matthieu chapitre 12, verset 28."
"Matthieu",12,29,"Matthieu chapitre 12, verset 29."
"Matthieu",12,30,"Matthieu chapitre 12, verset 30."
"Matthieu",13,1,"Matthieu chapitre 13, verset 1."
"Matthieu",13,2,"Matthieu chapitre 13, verset 2."
"Matthieu",13,3,"Matthieu chapitre 13, verset 3."
"Matthieu",13,4,"Matthieu chapitre 13, verset 4."
"Matthieu",13,5,"Matthieu chapitre 13, verset 5."
"Matthieu",13,6,"Matthieu chapitre 13, verset 6."
"Matthieu",13,7,"Matthieu chapitre 13, verset 7."
"Matthieu",13,8,"Matthieu chapitre 13, verset 8."
"Matthieu",13,9,"Matthieu chapitre 13, verset 9."
"Matthieu",13,10,"Matthieu chapitre 13, verset 10."
"Matthieu",13,11,"Matthieu chapitre 13, verset 11."
"Matthieu",13,12,"Matthieu chapitre 13, verset 12."
"Matthieu",13,13,"Matthieu chapitre 13, verset 13."
"Matthieu",13,14,"Matthieu chapitre 13, verset 14."
"Matthieu",13,15,"Matthieu chapitre 13, verset 15."
"Matthieu",13,16,"Matthieu chapitre 13, verset 16."
"Matthieu",13,17,"Matthieu chapitre 13, verset 17."
"Matthieu",13,18,"Matthieu chapitre 13, verset 18."
"Matthieu",13,19,"Matthieu chapitre 13, verset 19."
"Matthieu",13,20,"Matthieu chapitre 13, verset 20."
"Matthieu",13,21,"Matthieu chapitre 13, verset 21."
"Matthieu",13,22,"Matthieu chapitre 13, verset 22."
"Matthieu",13,23,"Matthieu chapitre 13, verset 23."
"Matthieu",13,24,"Matthieu chapitre 13, verset 24."
"Matthieu",13,25,"Matthieu chapitre 13, verset 25."
"Matthieu",13,26,"Matthieu chapitre 13, verset 26."
"Matthieu",13,27,"Matthieu chapitre 13, verset 27."
"Matthieu",13,28,"Matthieu chapitre 13, verset 28."
"Matthieu",13,29,"Matthieu chapitre 13, verset 29."
"Matthieu",13,30,"Matthieu chapitre 13, verset 30."
"Matthieu",14,1,"Matthieu chapitre 14, verset 1."
"Matthieu",14,2,"Matthieu chapitre 14, verset 2."
"Matthieu",14,3,"Matthieu chapitre 14, verset 3."
"Matthieu",14,4,"Matthieu chapitre 14, verset 4."
"Matthieu",14,5,"Matthieu chapitre 14, verset 5."
"Matthieu",14,6,"Matthieu chapitre 14, verset 6."
"Matthieu",14,7,"Matthieu chapitre 14, verset 7."
"Matthieu",14,8,"Matthieu chapitre 14, verset 8."
"Matthieu",14,9,"Matthieu chapitre 14, verset 9."
"Matthieu",14,10,"Matthieu chapitre 14, verset 10."
"Matthieu",14,11,"Matthieu chapitre 14, verset 11."
"Matthieu",14,12,"Matthieu chapitre 14, verset 12."
"Matthieu",14,13,"Matthieu chapitre 14, verset 13."
"Matthieu",14,14,"Matthieu chapitre 14, verset 14."
"Matthieu",14,15,"Matthieu chapitre 14, verset 15."
"Matthieu",14,16,"Matthieu chapitre 14, verset 16."
"Matthieu",14,17,"Matthieu chapitre 14, verset 17."
"Matthieu",14,18,"Matthieu chapitre 14, verset 18."
"Matthieu",14,19,"Matthieu chapitre 14, verset 19."
"Matthieu",14,20,"Matthieu chapitre 14, verset 20."
"Matthieu",14,21,"Matthieu chapitre 14, verset 21."
"Matthieu",14,22,"Matthieu chapitre 14, verset 22."
"Matthieu",14,23,"Matthieu chapitre 14, verset 23."
"Matthieu",14,24,"Matthieu chapitre 14, verset 24."
"Matthieu",14,25,"Matthieu chapitre 14, verset 25."
"Matthieu",14,26,"Matthieu chapitre 14, verset 26."
"Matthieu",14,27,"Matthieu chapitre 14, verset 27."
"Matthieu",14,28,"Matthieu chapitre 14, verset 28."
"Matthieu",14,29,"Matthieu chapitre 14, verset 29."
"Matthieu",14,30,"Matthieu chapitre 14, verset 30."
"Matthieu",15,1,"Matthieu chapitre 15, verset 1."
"Matthieu",15,2,"Matthieu chapitre 15, verset 2."
"Matthieu",15,3,"Matthieu chapitre 15, verset 3."
"Matthieu",15,4,"Matthieu chapitre 15, verset 4."
"Matthieu",15,5,"Matthieu chapitre 15, verset 5."
"Matthieu",15,6,"Matthieu chapitre 15, verset 6."
"Matthieu",15,7,"Matthieu chapitre 15, verset 7."
"Matthieu",15,8,"Matthieu chapitre 15, verset 8."
"Matthieu",15,9,"Matthieu chapitre 15, verset 9."
"Matthieu",15,10,"Matthieu chapitre 15, verset 10."
"Matthieu",15,11,"Matthieu chapitre 15, verset 11."
"Matthieu",15,12,"Matthieu chapitre 15, verset 12."
"Matthieu",15,13,"Matthieu chapitre 15, verset 13."
"Matthieu",15,14,"Matthieu chapitre 15, verset 14."
"Matthieu",15,15,"Matthieu chapitre 15, verset 15."
"Matthieu",15,16,"Matthieu chapitre 15, verset 16."
"Matthieu",15,17,"Matthieu chapitre 15, verset 17."
"Matthieu",15,18,"Matthieu chapitre 15, verset 18."
"Matthieu",15,19,"Matthieu chapitre 15, verset 19."
"Matthieu",15,20,"Matthieu chapitre 15, verset 20."
"Matthieu",15,21,"Matthieu chapitre 15, verset 21."
"Matthieu",15,22,"Matthieu chapitre 15, verset 22."
"Matthieu",15,23,"Matthieu chapitre 15, verset 23."
"Matthieu",15,24,"Matthieu chapitre 15, verset 24."
"Matthieu",15,25,"Matthieu chapitre 15, verset 25."
"Matthieu",15,26,"Matthieu chapitre 15, verset 26."
"Matthieu",15,27,"Matthieu chapitre 15, verset 27."
"Matthieu",15,28,"Matthieu chapitre 15, verset 28."
"Matthieu",15,29,"Matthieu chapitre 15, verset 29."
"Matthieu",15,30,"Matthieu chapitre 15, verset 30."
"Matthieu",16,1,"Matthieu chapitre 16, verset 1."
"Matthieu",16,2,"Matthieu chapitre 16, verset 2."
"Matthieu",16,3,"Matthieu chapitre 16, verset 3."
"Matthieu",16,4,"Matthieu chapitre 16, verset 4."
"Matthieu",16,5,"Matthieu chapitre 16, verset 5."
"Matthieu",16,6,"Matthieu chapitre 16, verset 6."
"Matthieu",16,7,"Matthieu chapitre 16, verset 7."
"Matthieu",16,8,"Matthieu chapitre 16, verset 8."
"Matthieu",16,9,"Matthieu chapitre 16, verset 9."
"Matthieu",16,10,"Matthieu chapitre 16, verset 10."
"Matthieu",16,11,"Matthieu chapitre 16, verset 11."
"Matthieu",16,12,"Matthieu chapitre 16, verset 12."
"Matthieu",16,13,"Matthieu chapitre 16, verset 13."
"Matthieu",16,14,"Matthieu chapitre 16, verset 14."
"Matthieu",16,15,"Matthieu chapitre 16, verset 15."
"Matthieu",16,16,"Matthieu chapitre 16, verset 16."
"Matthieu",16,17,"Matthieu chapitre 16, verset 17."
"Matthieu",16,18,"Matthieu chapitre 16, verset 18."
"Matthieu",16,19,"Matthieu chapitre 16, verset 19."
"Matthieu",16,20,"Matthieu chapitre 16, verset 20."
"Matthieu",16,21,"Matthieu chapitre 16, verset 21."
"Matthieu",16,22,"Matthieu chapitre 16, verset 22."
"Matthieu",16,23,"Matthieu chapitre 16, verset 23."
"Matthieu",16,24,"Matthieu chapitre 16, verset 24."
"Matthieu",16,25,"Matthieu chapitre 16, verset 25."
"Matthieu",16,26,"Matthieu chapitre 16, verset 26."
"Matthieu",16,27,"Matthieu chapitre 16, verset 27."
"Matthieu",16,28,"Matthieu chapitre 16, verset 28."
"Matthieu",16,29,"Matthieu chapitre 16, verset 29."
"Matthieu",16,30,"Matthieu chapitre 16, verset 30."
"Matthieu",17,1,"Matthieu chapitre 17, verset 1."
"Matthieu",17,2,"Matthieu chapitre 17, verset 2."
"Matthieu",17,3,"Matthieu chapitre 17, verset 3."
"Matthieu",17,4,"Matthieu chapitre 17, verset 4."
"Matthieu",17,5,"Matthieu chapitre 17, verset 5."
"Matthieu",17,6,"Matthieu chapitre 17, verset 6."
"Matthieu",17,7,"Matthieu chapitre 17, verset 7."
"Matthieu",17,8,"Matthieu chapitre 17, verset 8."
"Matthieu",17,9,"Matthieu chapitre 17, verset 9."
"Matthieu",17,10,"Matthieu chapitre 17, verset 10."
"Matthieu",17,11,"Matthieu chapitre 17, verset 11."
"Matthieu",17,12,"Matthieu chapitre 17, verset 12."
"Matthieu",17,13,"Matthieu chapitre 17, verset 13."
"Matthieu",17,14,"Matthieu chapitre 17, verset 14."
"Matthieu",17,15,"Matthieu chapitre 17, verset 15."
"Matthieu",17,16,"Matthieu chapitre 17, verset 16."
"Matthieu",17,17,"Matthieu chapitre 17, verset 17."
"Matthieu",17,18,"Matthieu chapitre 17, verset 18."
"Matthieu",17,19,"Matthieu chapitre 17, verset 19."
"Matthieu",17,20,"Matthieu chapitre 17, verset 20."
"Matthieu",17,21,"Matthieu chapitre 17, verset 21."
"Matthieu",17,22,"Matthieu chapitre 17, verset 22."
"Matthieu",17,23,"Matthieu chapitre 17, verset 23."
"Matthieu",17,24,"Matthieu chapitre 17, verset 24."
"Matthieu",17,25,"Matthieu chapitre 17, verset 25."
"Matthieu",17,26,"Matthieu chapitre 17, verset 26."
"Matthieu",17,27,"Matthieu chapitre 17, verset 27."
"Matthieu",17,28,"Matthieu chapitre 17, verset 28."
"Matthieu",17,29,"Matthieu chapitre 17, verset 29."
"Matthieu",17,30,"Matthieu chapitre 17, verset 30."
"Matthieu",18,1,"Matthieu chapitre 18, verset 1."
"Matthieu",18,2,"Matthieu chapitre 18, verset 2."
"Matthieu",18,3,"Matthieu chapitre 18, verset 3."
"Matthieu",18,4,"Matthieu chapitre 18, verset 4."
"Matthieu",18,5,"Matthieu chapitre 18, verset 5."
"Matthieu",18,6,"Matthieu chapitre 18, verset 6."
"Matthieu",18,7,"Matthieu chapitre 18, verset 7."
"Matthieu",18,8,"Matthieu chapitre 18, verset 8."
"Matthieu",18,9,"Matthieu chapitre 18, verset 9."
"Matthieu",18,10,"Matthieu chapitre 18, verset 10."
"Matthieu",18,11,"Matthieu chapitre 18, verset 11."
"Matthieu",18,12,"Matthieu chapitre 18, verset 12."
"Matthieu",18,13,"Matthieu chapitre 18, verset 13."
"Matthieu",18,14,"Matthieu chapitre 18, verset 14."
"Matthieu",18,15,"Matthieu chapitre 18, verset 15."
"Matthieu",18,16,"Matthieu chapitre 18, verset 16."
"Matthieu",18,17,"Matthieu chapitre 18, verset 17."
"Matthieu",18,18,"Matthieu chapitre 18, verset 18."
"Matthieu",18,19,"Matthieu chapitre 18, verset 19."
"Matthieu",18,20,"Matthieu chapitre 18, verset 20."
"Matthieu",18,21,"Matthieu chapitre 18, verset 21."
"Matthieu",18,22,"Matthieu chapitre 18, verset 22."
"Matthieu",18,23,"Matthieu chapitre 18, verset 23."
"Matthieu",18,24,"Matthieu chapitre 18, verset 24."
"Matthieu",18,25,"Matthieu chapitre 18, verset 25."
"Matthieu",18,26,"Matthieu chapitre 18, verset 26."
"Matthieu",18,27,"Matthieu chapitre 18, verset 27."
"Matthieu",18,28,"Matthieu chapitre 18, verset 28."
"Matthieu",18,29,"Matthieu chapitre 18, verset 29."
"Matthieu",18,30,"Matthieu chapitre 18, verset 30."
